|6.6.6
pyrolite_1.tab                                                                                      
           2
P(bar)  
   10000.000000000000     
   20000.000000000000     
          68
T(K)    
   400.00000000000000     
   100.00000000000000     
          37
27
P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg vol_fraction_ky vol_fraction_CF vol_fraction_Aki vol_fraction_Ppv vol_fraction_Sp vol_fraction_ca_pv vol_fraction_Wad vol_fraction_Pv vol_fraction_q vol_fraction_C2_c vol_fraction_Cpx vol_fraction_Opx vol_fraction_st vol_fraction_Gt vol_fraction_Wus vol_fraction_Pl vol_fraction_Ring vol_fraction_O vol_fraction_neph
550000. 500.000 4903.71 0.136572E-004 951.052 12.3801 6.90932 -463446. 0.000000 0.073552 0.000000 0.000000 0.000000 0.072822 0.000000 0.702335 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.151292 0.000000 0.000000 0.000000 0.000000
570000. 500.000 4926.25 0.134121E-004 948.436 12.4391 6.93212 -59360.6 0.000000 0.073600 0.000000 0.000000 0.000000 0.072819 0.000000 0.702475 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.151106 0.000000 0.000000 0.000000 0.000000
590000. 500.000 4948.53 0.131752E-004 945.831 12.4970 6.95429 342744. 0.000000 0.073734 0.000000 0.000000 0.000000 0.072816 0.000000 0.702599 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150850 0.000000 0.000000 0.000000 0.000000
610000. 500.000 4970.50 0.129482E-004 943.324 12.5537 6.97504 743648. 0.000000 0.073520 0.000000 0.000000 0.000000 0.072813 0.000000 0.702857 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150810 0.000000 0.000000 0.000000 0.000000
630000. 500.000 4992.29 0.127285E-004 940.803 12.6102 6.99686 0.114237E+007 0.000000 0.073642 0.000000 0.000000 0.000000 0.072810 0.000000 0.702951 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150597 0.000000 0.000000 0.000000 0.000000
650000. 500.000 5013.80 0.125166E-004 938.335 12.6654 7.01722 0.153965E+007 0.000000 0.073563 0.000000 0.000000 0.000000 0.072806 0.000000 0.703152 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150479 0.000000 0.000000 0.000000 0.000000
670000. 500.000 5035.13 0.123120E-004 935.888 12.7203 7.03836 0.193500E+007 0.000000 0.073812 0.000000 0.000000 0.000000 0.072804 0.000000 0.703132 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150252 0.000000 0.000000 0.000000 0.000000
690000. 500.000 5056.19 0.121139E-004 933.473 12.7740 7.05815 0.232888E+007 0.000000 0.073811 0.000000 0.000000 0.000000 0.072800 0.000000 0.703291 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150098 0.000000 0.000000 0.000000 0.000000
710000. 500.000 5077.08 0.119230E-004 931.093 12.8275 7.07859 0.272118E+007 0.000000 0.073848 0.000000 0.000000 0.000000 0.072797 0.000000 0.703395 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149960 0.000000 0.000000 0.000000 0.000000
730000. 500.000 5097.74 0.117376E-004 928.725 12.8800 7.09823 0.311183E+007 0.000000 0.073865 0.000000 0.000000 0.000000 0.072794 0.000000 0.703548 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149794 0.000000 0.000000 0.000000 0.000000
750000. 500.000 5118.16 0.115584E-004 926.410 12.9316 7.11708 0.350109E+007 0.000000 0.073872 0.000000 0.000000 0.000000 0.072790 0.000000 0.703665 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149673 0.000000 0.000000 0.000000 0.000000
770000. 500.000 5138.44 0.113848E-004 924.100 12.9830 7.13662 0.388868E+007 0.000000 0.073912 0.000000 0.000000 0.000000 0.072787 0.000000 0.703783 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149518 0.000000 0.000000 0.000000 0.000000
790000. 500.000 5158.48 0.112165E-004 921.831 13.0333 7.15495 0.427490E+007 0.000000 0.073924 0.000000 0.000000 0.000000 0.072783 0.000000 0.703901 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149392 0.000000 0.000000 0.000000 0.000000
810000. 500.000 5178.37 0.110534E-004 919.582 13.0834 7.17380 0.465958E+007 0.000000 0.073964 0.000000 0.000000 0.000000 0.072780 0.000000 0.703996 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149260 0.000000 0.000000 0.000000 0.000000
830000. 500.000 5198.06 0.108945E-004 917.332 13.1325 7.19174 0.504271E+007 0.000000 0.073979 0.000000 0.000000 0.000000 0.072776 0.000000 0.704164 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149082 0.000000 0.000000 0.000000 0.000000
850000. 500.000 5217.57 0.107410E-004 915.141 13.1813 7.20975 0.542459E+007 0.000000 0.074013 0.000000 0.000000 0.000000 0.072773 0.000000 0.704245 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.148969 0.000000 0.000000 0.000000 0.000000
870000. 500.000 5236.90 0.105914E-004 912.954 13.2292 7.22719 0.580499E+007 0.000000 0.074035 0.000000 0.000000 0.000000 0.072769 0.000000 0.704373 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.148823 0.000000 0.000000 0.000000 0.000000
890000. 500.000 5256.06 0.104466E-004 910.821 13.2769 7.24459 0.618416E+007 0.000000 0.074070 0.000000 0.000000 0.000000 0.072765 0.000000 0.704429 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.148736 0.000000 0.000000 0.000000 0.000000
910000. 500.000 5275.06 0.103056E-004 908.695 13.3239 7.26175 0.656191E+007 0.000000 0.074105 0.000000 0.000000 0.000000 0.072762 0.000000 0.704509 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.148625 0.000000 0.000000 0.000000 0.000000
930000. 500.000 5293.90 0.101681E-004 906.566 13.3701 7.27833 0.693820E+007 0.000000 0.074125 0.000000 0.000000 0.000000 0.072758 0.000000 0.704648 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.148469 0.000000 0.000000 0.000000 0.000000
950000. 500.000 5323.52 0.103451E-004 902.917 13.3878 7.30592 0.731158E+007 0.000000 0.074400 0.000000 0.122754 0.000000 0.072904 0.000000 0.580969 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.148972 0.000000 0.000000 0.000000 0.000000
970000. 500.000 5362.66 0.107662E-004 897.577 13.3827 7.34477 0.767894E+007 0.000000 0.074828 0.000000 0.348271 0.000000 0.073181 0.000000 0.354023 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149697 0.000000 0.000000 0.000000 0.000000
990000. 500.000 5392.29 0.109185E-004 893.991 13.4035 7.37451 0.804811E+007 0.000000 0.075079 0.000000 0.467405 0.000000 0.073329 0.000000 0.233408 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150778 0.000000 0.000000 0.000000 0.000000
0.101000E+007 500.000 5421.84 0.110377E-004 889.646 13.4269 7.40949 0.841018E+007 0.000000 0.075363 0.000000 0.579517 0.000000 0.073477 0.000000 0.120994 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150648 0.000000 0.000000 0.000000 0.000000
0.103000E+007 500.000 5450.04 0.111847E-004 887.167 13.4591 7.44238 0.877659E+007 0.000000 0.075470 0.000000 0.696795 0.000000 0.073608 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154128 0.000000 0.000000 0.000000 0.000000
0.105000E+007 500.000 5468.84 0.110371E-004 884.695 13.5072 7.46508 0.913963E+007 0.000000 0.075521 0.000000 0.696834 0.000000 0.073613 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154032 0.000000 0.000000 0.000000 0.000000
0.107000E+007 500.000 5487.84 0.108948E-004 882.217 13.5504 7.48373 0.950293E+007 0.000000 0.075542 0.000000 0.697070 0.000000 0.073622 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153765 0.000000 0.000000 0.000000 0.000000
0.109000E+007 500.000 5506.29 0.107548E-004 879.826 13.5955 7.50313 0.986479E+007 0.000000 0.075539 0.000000 0.697125 0.000000 0.073626 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153710 0.000000 0.000000 0.000000 0.000000
0.111000E+007 500.000 5525.09 0.106197E-004 877.384 13.6370 7.52068 0.102257E+008 0.000000 0.075555 0.000000 0.697395 0.000000 0.073636 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153413 0.000000 0.000000 0.000000 0.000000
0.113000E+007 500.000 5543.98 0.104887E-004 874.938 13.6764 7.53679 0.105856E+008 0.000000 0.075572 0.000000 0.697770 0.000000 0.073650 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153008 0.000000 0.000000 0.000000 0.000000
0.115000E+007 500.000 5562.04 0.103587E-004 872.610 13.7200 7.55534 0.109439E+008 0.000000 0.075569 0.000000 0.697824 0.000000 0.073653 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.152954 0.000000 0.000000 0.000000 0.000000
0.117000E+007 500.000 5581.01 0.102350E-004 870.164 13.7560 7.56927 0.113014E+008 0.000000 0.075588 0.000000 0.698343 0.000000 0.073671 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.152398 0.000000 0.000000 0.000000 0.000000
0.119000E+007 500.000 5599.99 0.101147E-004 867.731 13.7891 7.58057 0.116589E+008 0.000000 0.075594 0.000000 0.698931 0.000000 0.073690 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.151785 0.000000 0.000000 0.000000 0.000000
0.121000E+007 500.000 5617.69 0.999362E-005 865.462 13.8311 7.59819 0.120136E+008 0.000000 0.075592 0.000000 0.698986 0.000000 0.073694 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.151729 0.000000 0.000000 0.000000 0.000000
0.123000E+007 500.000 5637.11 0.988076E-005 862.978 13.8601 7.60745 0.123678E+008 0.000000 0.075622 0.000000 0.699837 0.000000 0.073721 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150819 0.000000 0.000000 0.000000 0.000000
0.125000E+007 500.000 5655.26 0.976714E-005 860.670 13.8968 7.62163 0.127200E+008 0.000000 0.075620 0.000000 0.700190 0.000000 0.073734 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150457 0.000000 0.000000 0.000000 0.000000
0.127000E+007 500.000 5673.19 0.965564E-005 858.386 13.9342 7.63644 0.130709E+008 0.000000 0.075631 0.000000 0.700479 0.000000 0.073745 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150146 0.000000 0.000000 0.000000 0.000000
0.129000E+007 500.000 5690.78 0.954596E-005 856.147 13.9724 7.65181 0.134210E+008 0.000000 0.075640 0.000000 0.700671 0.000000 0.073753 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149936 0.000000 0.000000 0.000000 0.000000
0.131000E+007 500.000 5708.64 0.943971E-005 853.882 14.0080 7.66559 0.137696E+008 0.000000 0.075655 0.000000 0.701014 0.000000 0.073766 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149566 0.000000 0.000000 0.000000 0.000000
0.133000E+007 500.000 5725.96 0.933474E-005 851.696 14.0453 7.68003 0.141176E+008 0.000000 0.075646 0.000000 0.701197 0.000000 0.073773 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149384 0.000000 0.000000 0.000000 0.000000
0.135000E+007 500.000 5743.23 0.923209E-005 849.515 14.0821 7.69434 0.144645E+008 0.000000 0.075646 0.000000 0.701392 0.000000 0.073781 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149181 0.000000 0.000000 0.000000 0.000000
10000.0 600.000 3361.98 0.281703E-004 1102.39 8.17821 4.70795 -0.128356E+008 0.056623 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.176706 0.134017 0.000000 0.000000 0.000000 0.000000 0.000000 0.632654 0.000000
30000.0 600.000 3442.22 0.254230E-004 1099.10 8.44877 4.80425 -0.122570E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.161878 0.109037 0.000000 0.149110 0.000000 0.000000 0.000000 0.579975 0.000000
50000.0 600.000 3500.94 0.245759E-004 1095.93 8.64520 4.88870 -0.116914E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.099684 0.169048 0.000000 0.000000 0.150087 0.000000 0.000000 0.000000 0.581180 0.000000
70000.0 600.000 3547.39 0.228887E-004 1092.11 8.79349 4.93496 -0.111320E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.099628 0.168885 0.000000 0.000000 0.150505 0.000000 0.000000 0.000000 0.580982 0.000000
90000.0 600.000 3595.05 0.215213E-004 1088.51 8.95521 4.99770 -0.105814E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.118788 0.148304 0.000000 0.000000 0.152170 0.000000 0.000000 0.004895 0.575843 0.000000
110000. 600.000 3693.06 0.200587E-004 1082.72 9.31380 5.18094 -0.100477E+008 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.130655 0.138979 0.000000 0.000000 0.154818 0.000000 0.000000 0.195030 0.380519 0.000000
130000. 600.000 3920.94 0.174818E-004 1067.13 10.1902 5.73126 -0.955932E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.060116 0.000000 0.051780 0.169518 0.000000 0.000000 0.718587 0.000000 0.000000
150000. 600.000 3968.53 0.166639E-004 1063.23 10.3606 5.82173 -0.906318E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.022600 0.000000 0.059759 0.175495 0.000000 0.000000 0.742146 0.000000 0.000000
170000. 600.000 4004.96 0.159756E-004 1060.47 10.4617 5.85816 -0.856617E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.008986 0.000000 0.060518 0.186094 0.000000 0.000000 0.744402 0.000000 0.000000
190000. 600.000 4039.20 0.153428E-004 1057.93 10.5552 5.88940 -0.807368E+007 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.060940 0.193583 0.000000 0.000000 0.745477 0.000000 0.000000
210000. 600.000 4072.05 0.147516E-004 1055.33 10.6521 5.92233 -0.758603E+007 0.000000 0.000000 0.003644 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.062923 0.182597 0.000000 0.000000 0.750835 0.000000 0.000000
230000. 600.000 4411.17 0.183042E-004 1043.45 11.3151 6.62432 -0.713876E+007 0.000000 0.020683 0.059176 0.000000 0.000000 0.071586 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.383419 0.000000 0.465135 0.000000 0.000000 0.000000 0.000000
250000. 600.000 4441.03 0.177548E-004 1040.84 11.3978 6.66114 -0.669145E+007 0.000000 0.021591 0.055899 0.000000 0.000000 0.071617 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.385482 0.000000 0.465411 0.000000 0.000000 0.000000 0.000000
270000. 600.000 4470.36 0.172407E-004 1038.32 11.4783 6.69700 -0.624697E+007 0.000000 0.022791 0.052615 0.000000 0.000000 0.071647 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.387409 0.000000 0.465537 0.000000 0.000000 0.000000 0.000000
290000. 600.000 4544.98 0.183106E-004 1045.78 11.5339 6.62995 -0.580266E+007 0.000000 0.025051 0.046624 0.000000 0.000000 0.072405 0.000000 0.461766 0.000000 0.000000 0.000000 0.000000 0.128183 0.000000 0.265971 0.000000 0.000000 0.000000 0.000000
310000. 600.000 4595.83 0.186689E-004 1048.38 11.5884 6.59745 -0.536630E+007 0.000000 0.033451 0.036140 0.000000 0.000000 0.072784 0.000000 0.691469 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.166155 0.000000 0.000000 0.000000 0.000000
330000. 600.000 4623.33 0.182528E-004 1045.87 11.6576 6.62320 -0.493684E+007 0.000000 0.040921 0.029846 0.000000 0.000000 0.072798 0.000000 0.692785 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.163650 0.000000 0.000000 0.000000 0.000000
350000. 600.000 4650.29 0.178604E-004 1043.39 11.7258 6.64790 -0.450995E+007 0.000000 0.045455 0.024600 0.000000 0.000000 0.072809 0.000000 0.695041 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.162095 0.000000 0.000000 0.000000 0.000000
370000. 600.000 4678.01 0.175063E-004 1041.11 11.7873 6.66841 -0.408521E+007 0.000000 0.060672 0.011416 0.000000 0.000000 0.072837 0.000000 0.697724 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.157350 0.000000 0.000000 0.000000 0.000000
390000. 600.000 4704.61 0.171569E-004 1038.78 11.8510 6.69099 -0.366301E+007 0.000000 0.069080 0.003553 0.000000 0.000000 0.072854 0.000000 0.699847 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.154666 0.000000 0.000000 0.000000 0.000000
410000. 600.000 4730.21 0.168093E-004 1036.41 11.9165 6.71591 -0.324337E+007 0.000000 0.073173 0.000000 0.000000 0.000000 0.072860 0.000000 0.700769 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153198 0.000000 0.000000 0.000000 0.000000
430000. 600.000 4754.94 0.164688E-004 1034.04 11.9828 6.74156 -0.282576E+007 0.000000 0.073019 0.000000 0.000000 0.000000 0.072858 0.000000 0.701074 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.153049 0.000000 0.000000 0.000000 0.000000
450000. 600.000 4779.36 0.161420E-004 1031.68 12.0486 6.76779 -0.241064E+007 0.000000 0.073236 0.000000 0.000000 0.000000 0.072856 0.000000 0.701178 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.152731 0.000000 0.000000 0.000000 0.000000
470000. 600.000 4803.42 0.158289E-004 1029.38 12.1124 6.79215 -0.199736E+007 0.000000 0.073230 0.000000 0.000000 0.000000 0.072853 0.000000 0.701418 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.152499 0.000000 0.000000 0.000000 0.000000
490000. 600.000 4827.17 0.155301E-004 1027.13 12.1755 6.81662 -0.158589E+007 0.000000 0.073227 0.000000 0.000000 0.000000 0.072850 0.000000 0.701589 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.152334 0.000000 0.000000 0.000000 0.000000
510000. 600.000 4850.61 0.152422E-004 1024.90 12.2374 6.84021 -0.117649E+007 0.000000 0.073204 0.000000 0.000000 0.000000 0.072847 0.000000 0.701821 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.152128 0.000000 0.000000 0.000000 0.000000
530000. 600.000 4873.78 0.149669E-004 1022.73 12.2986 6.86399 -768827. 0.000000 0.073214 0.000000 0.000000 0.000000 0.072844 0.000000 0.701965 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.151977 0.000000 0.000000 0.000000 0.000000
550000. 600.000 4896.64 0.147010E-004 1020.57 12.3583 6.88648 -363225. 0.000000 0.073276 0.000000 0.000000 0.000000 0.072841 0.000000 0.702130 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.151754 0.000000 0.000000 0.000000 0.000000
570000. 600.000 4919.26 0.144460E-004 1018.46 12.4178 6.90957 40724.3 0.000000 0.073215 0.000000 0.000000 0.000000 0.072838 0.000000 0.702335 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.151612 0.000000 0.000000 0.000000 0.000000
590000. 600.000 4941.60 0.142003E-004 1016.37 12.4761 6.93193 442830. 0.000000 0.073226 0.000000 0.000000 0.000000 0.072834 0.000000 0.702496 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.151444 0.000000 0.000000 0.000000 0.000000
610000. 600.000 4963.67 0.139628E-004 1014.30 12.5332 6.95322 843132. 0.000000 0.073251 0.000000 0.000000 0.000000 0.072831 0.000000 0.702665 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.151253 0.000000 0.000000 0.000000 0.000000
630000. 600.000 4985.50 0.137343E-004 1012.27 12.5898 6.97468 0.124180E+007 0.000000 0.073227 0.000000 0.000000 0.000000 0.072827 0.000000 0.702843 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.151103 0.000000 0.000000 0.000000 0.000000
650000. 600.000 5007.09 0.135135E-004 1010.27 12.6454 6.99562 0.163871E+007 0.000000 0.073266 0.000000 0.000000 0.000000 0.072823 0.000000 0.702986 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150925 0.000000 0.000000 0.000000 0.000000
670000. 600.000 5028.47 0.133005E-004 1008.29 12.7005 7.01664 0.203392E+007 0.000000 0.073441 0.000000 0.000000 0.000000 0.072820 0.000000 0.703014 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150726 0.000000 0.000000 0.000000 0.000000
690000. 600.000 5049.60 0.130938E-004 1006.33 12.7544 7.03649 0.242738E+007 0.000000 0.073658 0.000000 0.000000 0.000000 0.072816 0.000000 0.703057 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150470 0.000000 0.000000 0.000000 0.000000
710000. 600.000 5070.53 0.128954E-004 1004.40 12.8083 7.05724 0.281978E+007 0.000000 0.073253 0.000000 0.000000 0.000000 0.072812 0.000000 0.703457 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150478 0.000000 0.000000 0.000000 0.000000
730000. 600.000 5091.24 0.127028E-004 1002.51 12.8611 7.07699 0.321029E+007 0.000000 0.073407 0.000000 0.000000 0.000000 0.072808 0.000000 0.703471 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150315 0.000000 0.000000 0.000000 0.000000
750000. 600.000 5111.74 0.125149E-004 1000.60 12.9126 7.09563 0.359885E+007 0.000000 0.073733 0.000000 0.000000 0.000000 0.072804 0.000000 0.703478 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149985 0.000000 0.000000 0.000000 0.000000
770000. 600.000 5132.05 0.123350E-004 998.756 12.9646 7.11557 0.398660E+007 0.000000 0.073513 0.000000 0.000000 0.000000 0.072800 0.000000 0.703709 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149978 0.000000 0.000000 0.000000 0.000000
790000. 600.000 5152.16 0.121593E-004 996.907 13.0151 7.13413 0.437246E+007 0.000000 0.073607 0.000000 0.000000 0.000000 0.072796 0.000000 0.703812 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149785 0.000000 0.000000 0.000000 0.000000
810000. 600.000 5172.08 0.119895E-004 995.094 13.0654 7.15288 0.475706E+007 0.000000 0.073564 0.000000 0.000000 0.000000 0.072792 0.000000 0.703959 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149685 0.000000 0.000000 0.000000 0.000000
830000. 600.000 5191.83 0.118247E-004 993.302 13.1151 7.17148 0.514011E+007 0.000000 0.073686 0.000000 0.000000 0.000000 0.072788 0.000000 0.703984 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149541 0.000000 0.000000 0.000000 0.000000
850000. 600.000 5211.37 0.116649E-004 991.533 13.1642 7.18967 0.552199E+007 0.000000 0.073483 0.000000 0.000000 0.000000 0.072784 0.000000 0.704225 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149508 0.000000 0.000000 0.000000 0.000000
870000. 600.000 5230.77 0.115085E-004 989.751 13.2120 7.20690 0.590184E+007 0.000000 0.073902 0.000000 0.000000 0.000000 0.072780 0.000000 0.704127 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.149191 0.000000 0.000000 0.000000 0.000000
